PathRow S2TileID S2ULX S2ULY PercentOfS2
188023 34UCD 300000 5900040 5.0
188023 34UDC 399960 5800020 1.9
188023 34UDD 399960 5900040 85.0
188023 34UDE 399960 6000000 66.3
188023 34UDF 399960 6100020 0.3
188023 34UEC 499980 5800020 12.6
188023 34UED 499980 5900040 91.6
188023 34UEE 499980 6000000 68.8
188023 34UFD 600000 5900040 4.3
188023 34UFE 600000 6000000 11.6
188024 33UYS 699960 5700000 12.1
188024 33UYT 699960 5800020 24.5
188024 33UYU 699960 5900040 5.7
188024 34UCB 300000 5700000 22.1
188024 34UCC 300000 5800020 35.4
188024 34UCD 300000 5900040 7.4
188024 34UDB 399960 5700000 58.9
188024 34UDC 399960 5800020 100.0
188024 34UDD 399960 5900040 29.4
188024 34UEB 499980 5700000 32.0
188024 34UEC 499980 5800020 65.0
188024 34UED 499980 5900040 8.1
188025 33UYQ 699960 5500020 0.7
188025 33UYR 699960 5600040 54.4
188025 33UYS 699960 5700000 37.3
188025 34UCA 300000 5600040 83.6
188025 34UCB 300000 5700000 49.4
188025 34UCV 300000 5500020 7.5
188025 34UDA 399960 5600040 98.4
188025 34UDB 399960 5700000 59.0
188025 34UDV 399960 5500020 24.1
188025 34UEA 499980 5600040 13.9
188025 34UEB 499980 5700000 14.4
188026 33UXP 600000 5400000 1.5
188026 33UYP 699960 5400000 52.9
188026 33UYQ 699960 5500020 80.1
188026 33UYR 699960 5600040 18.7
188026 34UCA 300000 5600040 19.2
188026 34UCU 300000 5400000 68.6
188026 34UCV 300000 5500020 100.0
188026 34UDA 399960 5600040 2.0
188026 34UDU 399960 5400000 45.2
188026 34UDV 399960 5500020 69.5
188027 33TXM 600000 5200020 5.2
188027 33TXN 600000 5300040 27.3
188027 33TYM 699960 5200020 24.2
188027 33TYN 699960 5300040 100.0
188027 33UXP 600000 5400000 7.8
188027 33UYP 699960 5400000 61.1
188027 34TCS 300000 5200020 37.1
188027 34TCT 300000 5300040 100.0
188027 34TDS 399960 5200020 2.8
188027 34TDT 399960 5300040 25.1
188027 34UCU 300000 5400000 49.2
188027 34UDU 399960 5400000 14.2
188028 33TXL 600000 5100000 44.6
188028 33TXM 600000 5200020 46.7
188028 33TXN 600000 5300040 4.6
188028 33TYL 699960 5100000 83.5
188028 33TYM 699960 5200020 93.4
188028 33TYN 699960 5300040 3.5
188028 34TCQ 300000 5000040 1.7
188028 34TCR 300000 5100000 59.4
188028 34TCS 300000 5200020 68.3
188028 34TDS 399960 5200020 0.2
188029 33TWJ 499980 4900020 2.1
188029 33TWK 499980 5000040 0.9
188029 33TXJ 600000 4900020 35.9
188029 33TXK 600000 5000040 86.2
188029 33TXL 600000 5100000 33.8
188029 33TYJ 699960 4900020 44.6
188029 33TYK 699960 5000040 98.6
188029 33TYL 699960 5100000 34.0
188029 34TCP 300000 4900020 8.3
188029 34TCQ 300000 5000040 35.1
188029 34TCR 300000 5100000 11.6
188030 33TWH 499980 4800000 28.7
188030 33TWJ 499980 4900020 14.6
188030 33TXG 600000 4700040 5.2
188030 33TXH 600000 4800000 95.2
188030 33TXJ 600000 4900020 81.2
188030 33TYG 699960 4700040 8.2
188030 33TYH 699960 4800000 62.8
188030 33TYJ 699960 4900020 53.1
188030 34TBM 199980 4700040 8.1
188030 34TCP 300000 4900020 1.7
188031 33TWF 499980 4600020 35.8
188031 33TWG 499980 4700040 55.9
188031 33TWH 499980 4800000 14.0
188031 33TXF 600000 4600020 64.3
188031 33TXG 600000 4700040 100.0
188031 33TXH 600000 4800000 21.8
188031 33TYF 699960 4600020 18.0
188031 33TYG 699960 4700040 42.0
188031 33TYH 699960 4800000 5.5
188031 34TBL 199980 4600020 15.2
188031 34TBM 199980 4700040 44.2
188032 33SWD 499980 4400040 16.8
188032 33SXD 600000 4400040 24.1
188032 33TVE 399960 4500000 6.6
188032 33TWE 499980 4500000 95.5
188032 33TWF 499980 4600020 53.7
188032 33TXE 600000 4500000 91.7
188032 33TXF 600000 4600020 53.3
188032 33TYE 699960 4500000 3.3
188032 33TYF 699960 4600020 6.8
188032 34TBK 199980 4500000 0.4
188032 34TBL 199980 4600020 4.2
188033 33SVC 399960 4300020 28.4
188033 33SWC 499980 4300020 76.4
188033 33SWD 499980 4400040 98.2
188033 33SXC 600000 4300020 44.7
188033 33SXD 600000 4400040 60.2
188033 33TVE 399960 4500000 2.9
188033 33TWE 499980 4500000 9.9
188033 33TXE 600000 4500000 0.2
188034 33SVA 399960 4100040 24.7
188034 33SVB 399960 4200000 69.4
188034 33SVC 399960 4300020 28.4
188034 33SWA 499980 4100040 44.8
188034 33SWB 499980 4200000 100.0
188034 33SWC 499980 4300020 41.3
188034 33SXC 600000 4300020 12.6
188035 33SUV 300000 4000020 14.6
188035 33SVA 399960 4100040 80.6
188035 33SVB 399960 4200000 0.4
188035 33SVV 399960 4000020 88.2
188035 33SWA 499980 4100040 68.9
188036 33SUV 300000 4000020 11.1
188036 33SVV 399960 4000020 29.4
188037 33STS 199980 3700020 0.6
188037 33SUR 300000 3600000 8.9
188037 33SUS 300000 3700020 84.2
188037 33SVR 399960 3600000 21.7
188037 33SVS 399960 3700020 98.2
188038 33RTQ 199980 3500040 19.6
188038 33RUQ 300000 3500040 68.8
188038 33RVQ 399960 3500040 49.2
188038 33STR 199980 3600000 17.1
188038 33STS 199980 3700020 1.1
188038 33SUR 300000 3600000 99.7
188038 33SUS 300000 3700020 16.4
188038 33SVR 399960 3600000 74.4
188038 33SVS 399960 3700020 2.9
188039 33RTN 199980 3300000 17.1
188039 33RTP 199980 3400020 61.3
188039 33RTQ 199980 3500040 26.3
188039 33RUN 300000 3300000 37.5
188039 33RUP 300000 3400020 100.0
188039 33RUQ 300000 3500040 48.8
188039 33RVN 399960 3300000 9.7
188039 33RVP 399960 3400020 36.6
188039 33RVQ 399960 3500040 18.6
188040 32RQS 699960 3200040 16.5
188040 32RQT 699960 3300000 8.0
188040 33RTM 199980 3200040 79.9
188040 33RTN 199980 3300000 79.3
188040 33RTP 199980 3400020 2.7
188040 33RUL 300000 3100020 2.8
188040 33RUM 300000 3200040 79.3
188040 33RUN 300000 3300000 79.3
188040 33RVM 399960 3200040 0.4
188040 33RVN 399960 3300000 7.7
188041 32RQQ 699960 3000000 20.9
188041 32RQR 699960 3100020 42.9
188041 32RQS 699960 3200040 13.8
188041 33RTK 199980 3000000 49.7
188041 33RTL 199980 3100020 100.0
188041 33RTM 199980 3200040 36.9
188041 33RUK 300000 3000000 26.2
188041 33RUL 300000 3100020 60.9
188041 33RUM 300000 3200040 16.6
188042 32RQN 699960 2800020 3.6
188042 32RQP 699960 2900040 74.2
188042 32RQQ 699960 3000000 49.7
188042 32RRN 799980 2800020 15.0
188042 32RRP 799980 2900040 99.9
188042 33RTH 199980 2800020 16.8
188042 33RTJ 199980 2900040 99.5
188042 33RTK 199980 3000000 68.1
188042 33RUH 300000 2800020 0.8
188042 33RUJ 300000 2900040 16.2
188042 33RUK 300000 3000000 19.0
188043 32QPM 600000 2700000 10.5
188043 32QQM 699960 2700000 61.9
188043 32QRM 799980 2700000 53.9
188043 32RPN 600000 2800020 6.1
188043 32RQN 699960 2800020 95.5
188043 32RQP 699960 2900040 19.2
188043 32RRN 799980 2800020 89.4
188043 32RRP 799980 2900040 11.0
188043 33QTG 199980 2700000 48.8
188043 33RTH 199980 2800020 82.7
188043 33RTJ 199980 2900040 8.3
188043 33RUH 300000 2800020 0.3
188044 32QPK 600000 2500020 10.6
188044 32QPL 600000 2600040 42.2
188044 32QPM 600000 2700000 17.3
188044 32QQK 699960 2500020 29.8
188044 32QQL 699960 2600040 100.0
188044 32QQM 699960 2700000 55.7
188044 32QRK 799980 2500020 15.7
188044 32QRL 799980 2600040 53.6
188044 32QRM 799980 2700000 30.0
188044 33QTE 199980 2500020 10.0
188044 33QTF 199980 2600040 40.2
188044 33QTG 199980 2700000 23.9
188045 32QPJ 600000 2400000 59.3
188045 32QPK 600000 2500020 59.3
188045 32QPL 600000 2600040 3.2
188045 32QQH 699960 2300040 0.7
188045 32QQJ 699960 2400000 88.6
188045 32QQK 699960 2500020 87.8
188045 32QQL 699960 2600040 0.5
188045 32QRH 799980 2300040 0.3
188045 32QRJ 799980 2400000 16.0
188045 32QRK 799980 2500020 26.0
188045 33QTD 199980 2400000 1.2
188045 33QTE 199980 2500020 11.6
188046 32QNG 499980 2200020 7.0
188046 32QNH 499980 2300040 7.3
188046 32QPG 600000 2200020 43.8
188046 32QPH 600000 2300040 96.4
188046 32QPJ 600000 2400000 34.5
188046 32QQG 699960 2200020 40.5
188046 32QQH 699960 2300040 88.6
188046 32QQJ 699960 2400000 28.6
188046 32QRH 799980 2300040 1.5
188046 32QRJ 799980 2400000 1.8
188047 32QNE 499980 2000040 1.1
188047 32QNF 499980 2100000 41.1
188047 32QNG 499980 2200020 22.7
188047 32QPE 600000 2000040 11.7
188047 32QPF 600000 2100000 99.3
188047 32QPG 600000 2200020 73.8
188047 32QQE 699960 2000040 8.0
188047 32QQF 699960 2100000 50.6
188047 32QQG 699960 2200020 41.4
188048 32QND 499980 1900020 46.2
188048 32QNE 499980 2000040 64.1
188048 32QNF 499980 2100000 12.9
188048 32QPD 600000 1900020 70.5
188048 32QPE 600000 2000040 99.9
188048 32QPF 600000 2100000 14.9
188048 32QQD 699960 1900020 11.3
188048 32QQE 699960 2000040 30.3
188048 32QQF 699960 2100000 2.5
188049 32PMB 399960 1700040 3.9
188049 32PMC 399960 1800000 11.5
188049 32PNB 499980 1700040 25.4
188049 32PNC 499980 1800000 98.5
188049 32PPB 600000 1700040 25.8
188049 32PPC 600000 1800000 83.9
188049 32PQC 699960 1800000 0.3
188049 32QMD 399960 1900020 0.2
188049 32QND 499980 1900020 51.5
188049 32QPD 600000 1900020 45.6
188049 32QQD 699960 1900020 2.4
188050 32PMA 399960 1600020 35.4
188050 32PMB 399960 1700040 30.9
188050 32PMC 399960 1800000 1.9
188050 32PNA 499980 1600020 84.4
188050 32PNB 499980 1700040 92.2
188050 32PNC 499980 1800000 2.5
188050 32PPA 600000 1600020 42.6
188050 32PPB 600000 1700040 50.7
188050 32PPV 600000 1500000 0.7
188051 32PMA 399960 1600020 24.3
188051 32PMU 399960 1400040 33.2
188051 32PMV 399960 1500000 69.9
188051 32PNA 499980 1600020 33.2
188051 32PNU 499980 1400040 51.8
188051 32PNV 499980 1500000 100.0
188051 32PPA 600000 1600020 9.0
188051 32PPU 600000 1400040 6.1
188051 32PPV 600000 1500000 25.5
188052 32PLT 300000 1300020 15.2
188052 32PLU 300000 1400040 1.9
188052 32PMS 399960 1200000 6.9
188052 32PMT 399960 1300020 96.9
188052 32PMU 399960 1400040 71.1
188052 32PNS 499980 1200000 11.7
188052 32PNT 499980 1300020 77.4
188052 32PNU 499980 1400040 60.9
188052 32PPU 600000 1400040 1.4
188053 32PLR 300000 1100040 29.2
188053 32PLS 300000 1200000 37.7
188053 32PLT 300000 1300020 7.1
188053 32PMR 399960 1100040 66.0
188053 32PMS 399960 1200000 100.0
188053 32PMT 399960 1300020 19.6
188053 32PNR 499980 1100040 30.4
188053 32PNS 499980 1200000 56.7
188053 32PNT 499980 1300020 5.8
188054 32NLP 300000 900000 18.8
188054 32NMP 399960 900000 32.4
188054 32NNP 499980 900000 2.0
188054 32PLQ 300000 1000020 77.1
188054 32PLR 300000 1100040 37.9
188054 32PMQ 399960 1000020 100.0
188054 32PMR 399960 1100040 51.5
188054 32PNQ 499980 1000020 18.3
188054 32PNR 499980 1100040 13.6
188055 32NKN 199980 800040 15.9
188055 32NKP 199980 900000 6.3
188055 32NLN 300000 800040 79.6
188055 32NLP 300000 900000 91.8
188055 32NMM 399960 700020 0.4
188055 32NMN 399960 800040 64.0
188055 32NMP 399960 900000 73.7
188055 32NNP 499980 900000 0.4
188055 32PLQ 300000 1000020 4.4
188056 32NKL 199980 600000 21.5
188056 32NKM 199980 700020 45.2
188056 32NKN 199980 800040 14.4
188056 32NLL 300000 600000 47.7
188056 32NLM 300000 700020 100.0
188056 32NLN 300000 800040 37.9
188056 32NML 399960 600000 19.6
188056 32NMM 399960 700020 50.2
188056 32NMN 399960 800040 16.8
188057 31NHE 799980 500040 20.5
188057 31NHF 799980 600000 5.9
188057 32NKK 199980 500040 78.7
188057 32NKL 199980 600000 53.7
188057 32NLK 300000 500040 98.1
188057 32NLL 300000 600000 70.0
188057 32NMK 399960 500040 10.8
188057 32NML 399960 600000 16.2
188058 31NHE 799980 500040 8.9
188058 32NKK 199980 500040 21.7
188058 32NLH 300000 300000 47.0
188058 32NLK 300000 500040 10.5
188059 31NHA 799980 100020 19.4
188059 32NKF 199980 100020 29.5
188059 32NKG 199980 200040 100.0
188059 32NLG 300000 200040 43.0
188059 32NLH 300000 300000 25.9
188060 31MHV 799980 10000000 79.8
188060 31NHA 799980 100020 94.2
188060 32MKE 199980 10000000 83.7
188060 32NKF 199980 100020 88.1
188060 32NKG 199980 200040 0.6
188061 31MGU 699960 9900040 49.0
188061 31MHV 799980 10000000 37.8
188061 32MKE 199980 10000000 26.0
188247 40XER 499980 9100020 18.8
188247 40XES 499980 9200040 27.0
188247 41XMK 399960 9000000 1.1
188247 41XML 399960 9100020 19.3
188247 41XNK 499980 9000000 27.5
188247 41XNL 499980 9100020 99.8
188247 42XVQ 399960 9000000 28.9
188247 42XVR 399960 9100020 100.0
188248 38XNR 499980 9100020 4.0
188248 39XVL 399960 9100020 2.6
188248 39XWK 499980 9000000 36.7
188248 39XWL 499980 9100020 85.4
188248 39XWM 499980 9200040 21.0
188248 40XDQ 399960 9000000 43.3
188248 40XDR 399960 9100020 84.9
188248 40XEQ 499980 9000000 57.3
188248 40XER 499980 9100020 95.1
188248 40XES 499980 9200040 34.8
188248 41XMK 399960 9000000 54.8
188248 41XML 399960 9100020 95.9
188248 41XNK 499980 9000000 9.6
188248 41XNL 499980 9100020 8.2
188248 42XVQ 399960 9000000 6.6
188248 42XVR 399960 9100020 9.1
189001 41XNK 499980 9000000 25.0
189001 41XNL 499980 9100020 20.7
189001 42XVQ 399960 9000000 34.3
189001 42XVR 399960 9100020 20.2
189001 43XEJ 499980 8900040 5.1
189001 43XEK 499980 9000000 55.4
189001 43XEL 499980 9100020 19.2
189001 44XMP 399960 8900040 1.7
189001 44XMQ 399960 9000000 46.2
189001 44XMR 399960 9100020 20.7
189002 40XEP 499980 8900040 31.1
189002 40XEQ 499980 9000000 34.2
189002 41XMJ 399960 8900040 49.1
189002 41XMK 399960 9000000 40.7
189002 41XNK 499980 9000000 84.8
189002 41XNL 499980 9100020 5.8
189002 42XVQ 399960 9000000 81.0
189002 42XVR 399960 9100020 5.9
189003 39XWJ 499980 8900040 27.6
189003 40XDP 399960 8900040 42.3
189003 40XEP 499980 8900040 82.9
189003 40XEQ 499980 9000000 5.9
189003 41XMJ 399960 8900040 71.5
189003 41XMK 399960 9000000 6.5
189004 39XWJ 499980 8900040 2.1
189004 40XDP 399960 8900040 2.5
189010 35WPU 600000 7900020 36.2
189010 36WVC 399960 7800000 2.0
189010 36WVD 399960 7900020 57.2
189010 36WWC 499980 7800000 30.8
189011 35WNS 499980 7700040 3.7
189011 35WNT 499980 7800000 2.7
189011 35WPS 600000 7700040 42.4
189011 35WPT 600000 7800000 86.1
189011 35WPU 600000 7900020 27.5
189011 36WVB 399960 7700040 62.3
189011 36WVC 399960 7800000 99.1
189011 36WVD 399960 7900020 28.3
189011 36WWB 499980 7700040 44.2
189011 36WWC 499980 7800000 75.6
189012 35WNQ 499980 7500000 0.1
189012 35WNR 499980 7600020 48.0
189012 35WNS 499980 7700040 28.5
189012 35WNT 499980 7800000 0.4
189012 35WPQ 600000 7500000 16.6
189012 35WPR 600000 7600020 98.7
189012 35WPS 600000 7700040 76.3
189012 35WPT 600000 7800000 0.2
189012 36WVA 399960 7600020 91.2
189012 36WVB 399960 7700040 56.7
189012 36WVV 399960 7500000 21.4
189012 36WWA 499980 7600020 8.1
189012 36WWB 499980 7700040 9.3
189013 35WMP 399960 7400040 8.3
189013 35WMQ 399960 7500000 8.1
189013 35WNP 499980 7400040 51.0
189013 35WNQ 499980 7500000 93.6
189013 35WNR 499980 7600020 27.5
189013 35WPP 600000 7400040 54.1
189013 35WPQ 600000 7500000 93.1
189013 35WPR 600000 7600020 11.2
189013 36WVA 399960 7600020 0.7
189013 36WVU 399960 7400040 9.4
189013 36WVV 399960 7500000 39.6
189014 34WFT 600000 7300020 1.7
189014 35WMM 399960 7200000 1.8
189014 35WMN 399960 7300020 62.7
189014 35WMP 399960 7400040 37.4
189014 35WNM 499980 7200000 24.5
189014 35WNN 499980 7300020 100.0
189014 35WNP 499980 7400040 67.5
189014 35WPM 600000 7200000 3.9
189014 35WPN 600000 7300020 33.4
189014 35WPP 600000 7400040 24.2
189015 34VFR 600000 7100040 15.6
189015 34WFS 600000 7200000 29.6
189015 34WFT 600000 7300020 5.7
189015 35VLL 300000 7100040 15.2
189015 35VML 399960 7100040 59.6
189015 35VNL 499980 7100040 47.1
189015 35WMM 399960 7200000 98.8
189015 35WMN 399960 7300020 27.0
189015 35WNM 499980 7200000 80.4
189015 35WNN 499980 7300020 5.4
189015 35WPM 600000 7200000 1.1
189016 34VFP 600000 6900000 2.4
189016 34VFQ 600000 7000020 71.7
189016 34VFR 600000 7100040 48.1
189016 35VLJ 300000 6900000 5.5
189016 35VLK 300000 7000020 79.3
189016 35VLL 300000 7100040 46.7
189016 35VMJ 399960 6900000 27.0
189016 35VMK 399960 7000020 99.0
189016 35VML 399960 7100040 58.8
189016 35VNJ 499980 6900000 0.2
189016 35VNK 499980 7000020 19.7
189016 35VNL 499980 7100040 15.4
189017 34VEN 499980 6800040 15.1
189017 34VEP 499980 6900000 15.7
189017 34VEQ 499980 7000020 0.3
189017 34VFN 600000 6800040 60.3
189017 34VFP 600000 6900000 99.0
189017 34VFQ 600000 7000020 24.6
189017 35VLH 300000 6800040 68.3
189017 35VLJ 300000 6900000 100.0
189017 35VLK 300000 7000020 24.6
189017 35VMH 399960 6800040 36.7
189017 35VMJ 399960 6900000 63.1
189017 35VMK 399960 7000020 1.6
189018 34VEL 499980 6600000 7.8
189018 34VEM 499980 6700020 66.4
189018 34VEN 499980 6800040 33.7
189018 34VFL 600000 6600000 30.8
189018 34VFM 600000 6700020 100.0
189018 34VFN 600000 6800040 57.7
189018 35VLF 300000 6600000 26.0
189018 35VLG 300000 6700020 92.5
189018 35VLH 300000 6800040 50.1
189018 35VMG 399960 6700020 7.2
189018 35VMH 399960 6800040 8.0
189019 34VDK 399960 6500040 13.2
189019 34VDL 399960 6600000 5.9
189019 34VEK 499980 6500040 69.5
189019 34VEL 499980 6600000 93.3
189019 34VEM 499980 6700020 13.5
189019 34VFJ 600000 6400020 0.2
189019 34VFK 600000 6500040 64.4
189019 34VFL 600000 6600000 83.0
189019 34VFM 600000 6700020 1.5
189019 35VLE 300000 6500040 22.9
189019 35VLF 300000 6600000 44.9
189020 34VDH 399960 6300000 14.3
189020 34VDJ 399960 6400020 58.1
189020 34VDK 399960 6500040 23.0
189020 34VEH 499980 6300000 40.3
189020 34VEJ 499980 6400020 100.0
189020 34VEK 499980 6500040 48.4
189020 34VFH 600000 6300000 13.0
189020 34VFJ 600000 6400020 44.9
189020 34VFK 600000 6500040 18.3
189020 35VLD 300000 6400020 0.6
189020 35VLE 300000 6500040 2.0
189021 34UDG 399960 6200040 78.4
189021 34UEF 499980 6100020 4.3
189021 34UEG 499980 6200040 78.9
189021 34UFG 600000 6200040 0.5
189021 34VDH 399960 6300000 82.9
189021 34VDJ 399960 6400020 5.1
189021 34VEH 499980 6300000 77.0
189021 34VFH 600000 6300000 7.9
189022 33UYV 699960 6000000 17.8
189022 34UCE 300000 6000000 19.6
189022 34UCF 300000 6100020 49.5
189022 34UDE 399960 6000000 49.7
189022 34UDF 399960 6100020 100.0
189022 34UDG 399960 6200040 39.3
189022 34UEE 499980 6000000 19.7
189022 34UEF 499980 6100020 53.5
189022 34UEG 499980 6200040 13.5
189023 33UXU 600000 5900040 4.8
189023 33UYU 699960 5900040 79.3
189023 33UYV 699960 6000000 75.6
189023 34UCC 300000 5800020 1.9
189023 34UCD 300000 5900040 86.0
189023 34UCE 300000 6000000 69.6
189023 34UCF 300000 6100020 0.6
189023 34UDC 399960 5800020 12.1
189023 34UDD 399960 5900040 88.6
189023 34UDE 399960 6000000 68.3
189023 34UED 499980 5900040 2.8
189023 34UEE 499980 6000000 10.1
189024 33UXS 600000 5700000 16.6
189024 33UXT 600000 5800020 29.5
189024 33UXU 600000 5900040 6.9
189024 33UYS 699960 5700000 50.6
189024 33UYT 699960 5800020 100.0
189024 33UYU 699960 5900040 35.7
189024 34UCB 300000 5700000 59.1
189024 34UCC 300000 5800020 100.0
189024 34UCD 300000 5900040 30.1
189024 34UDB 399960 5700000 26.6
189024 34UDC 399960 5800020 59.2
189024 34UDD 399960 5900040 7.3
189025 33UXQ 600000 5500020 3.6
189025 33UXR 600000 5600040 66.1
189025 33UXS 600000 5700000 41.1
189025 33UYQ 699960 5500020 19.0
189025 33UYR 699960 5600040 100.0
189025 33UYS 699960 5700000 67.1
189025 34UCA 300000 5600040 93.3
189025 34UCB 300000 5700000 58.9
189025 34UCV 300000 5500020 20.6
189025 34UDA 399960 5600040 6.2
189025 34UDB 399960 5700000 10.5
189026 33UWP 499980 5400000 8.1
189026 33UWQ 499980 5500020 2.8
189026 33UXP 600000 5400000 62.1
189026 33UXQ 600000 5500020 90.8
189026 33UXR 600000 5600040 17.5
189026 33UYP 699960 5400000 61.6
189026 33UYQ 699960 5500020 93.9
189026 33UYR 699960 5600040 7.7
189026 34UCA 300000 5600040 1.9
189026 34UCU 300000 5400000 33.5
189026 34UCV 300000 5500020 59.1
189027 33TWM 499980 5200020 9.5
189027 33TWN 499980 5300040 42.0
189027 33TXM 600000 5200020 30.8
189027 33TXN 600000 5300040 100.0
189027 33TYM 699960 5200020 17.7
189027 33TYN 699960 5300040 57.1
189027 33UWP 499980 5400000 16.2
189027 33UXP 600000 5400000 55.5
189027 33UYP 699960 5400000 29.4
189027 34TCT 300000 5300040 9.9
189027 34UCU 300000 5400000 9.5
189028 33TWL 499980 5100000 60.8
189028 33TWM 499980 5200020 62.6
189028 33TWN 499980 5300040 4.5
189028 33TXK 600000 5000040 1.5
189028 33TXL 600000 5100000 89.6
189028 33TXM 600000 5200020 86.9
189028 33TXN 600000 5300040 0.7
189028 33TYK 699960 5000040 0.2
189028 33TYL 699960 5100000 14.2
189028 33TYM 699960 5200020 24.8
189029 33TVJ 399960 4900020 9.0
189029 33TVK 399960 5000040 15.4
189029 33TVL 399960 5100000 0.7
189029 33TWJ 499980 4900020 42.3
189029 33TWK 499980 5000040 99.4
189029 33TWL 499980 5100000 39.4
189029 33TXJ 600000 4900020 37.2
189029 33TXK 600000 5000040 83.5
189029 33TXL 600000 5100000 26.3
189029 33TYK 699960 5000040 0.4
189029 33TYL 699960 5100000 0.8
189030 33TVG 399960 4700040 0.3
189030 33TVH 399960 4800000 50.6
189030 33TVJ 399960 4900020 33.6
189030 33TWG 499980 4700040 11.0
189030 33TWH 499980 4800000 98.5
189030 33TWJ 499980 4900020 75.5
189030 33TXG 600000 4700040 5.6
189030 33TXH 600000 4800000 39.6
189030 33TXJ 600000 4900020 35.2
189031 33TUF 300000 4600020 2.6
189031 33TUG 300000 4700040 0.1
189031 33TVF 399960 4600020 52.0
189031 33TVG 399960 4700040 81.5
189031 33TVH 399960 4800000 20.2
189031 33TWF 499980 4600020 62.1
189031 33TWG 499980 4700040 99.5
189031 33TWH 499980 4800000 15.6
189031 33TXF 600000 4600020 1.1
189031 33TXG 600000 4700040 16.3
189031 33TXH 600000 4800000 1.5
189032 33SWD 499980 4400040 16.9
189032 33TUF 300000 4600020 11.7
189032 33TVE 399960 4500000 100.0
189032 33TVF 399960 4600020 64.2
189032 33TWE 499980 4500000 63.6
189032 33TWF 499980 4600020 38.4
189033 33SUC 300000 4300020 50.6
189033 33SVC 399960 4300020 82.4
189033 33SWC 499980 4300020 17.7
189033 33SWD 499980 4400040 32.2
189033 33TVE 399960 4500000 5.1
189034 33STA 199980 4100040 5.8
189034 33STB 199980 4200000 12.2
189034 33SUB 300000 4200000 98.3
